Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA,Subject
110,94,106,82,80,88,99,70,109,94,101,82,81,103,206,403,150,290,520,195,707,318,247,156,180,213,488,96,309,44,208,440,107,608,248,138,62,79,131,407,0.225600004,0.64320004,0.787200034,0.744000018,0.465600014,0.105600007,0.172800004,0.115200005,0.100800008,0.59040004,0.096000001,0.307200015,0.13440001,0.302400023,0.290322572,0.322580636,0.612903237,0.45161289,0.322580636,0.290322572,0.322580636,0.258064508,0.193548381,0.483870953,0.258064508,0.290322572,0.290322572,0.516129017,92.78571429,0.342171444,0.350230406,39
111,86,93,91,98,94,100,106,107,98,101,66,73,100,338,504,179,378,512,348,730,352,200,141,182,226,460,227,418,86,287,414,254,630,246,93,43,81,160,387,0.072000004,0.648000002,0.302400023,0.13440001,0.163200006,0.369600028,0.206400007,0.494400024,0.052800003,0.302400023,0.124800004,0.316800028,0.532800019,0.772800028,0.193548381,0.354838699,0.45161289,0.354838699,0.322580636,0.193548381,0.322580636,0.258064508,0.225806445,0.483870953,0.290322572,0.258064508,0.612903237,0.612903237,94.57142857,0.320914301,0.352534556,39
102,94,92,101,101,91,116,90,82,89,109,91,94,98,293,187,129,289,652,214,495,398,273,226,170,272,807,191,93,37,188,551,123,379,308,191,137,61,181,713,0.067200005,0.710400045,0.59040004,0.129600003,0.350400031,0.139200002,0.206400007,0.129600003,0.120000005,0.220800012,0.302400023,0.302400023,0.484800011,0.470400035,0.225806445,0.419354826,0.419354826,0.258064508,0.290322572,0.290322572,0.387096763,0.322580636,0.354838699,0.45161289,0.290322572,0.225806445,0.322580636,0.387096763,96.42857143,0.301714303,0.331797225,39
129,105,114,110,105,93,107,90,96,100,90,125,110,117,807,512,557,510,790,510,516,529,866,550,589,475,569,678,407,443,400,685,417,409,439,770,450,499,350,459,0.561600029,0.566400051,0.302400023,0.600000024,0.489600033,0.475200027,0.451200008,0.499200016,0.172800004,0.710400045,0.148800001,0.192000002,0.50880003,0.230400011,0.322580636,0.290322572,0.483870953,0.387096763,0.387096763,0.354838699,0.322580636,0.258064508,0.290322572,0.548387051,0.258064508,0.290322572,0.290322572,0.419354826,106.5,0.422057165,0.350230402,40
120,140,127,92,128,144,89,118,103,125,105,141,92,106,769,624,624,487,860,613,539,581,694,574,604,466,941,649,484,497,395,732,469,450,463,591,449,499,325,849,0.144000009,0.148800001,0.556800008,0.744000018,0.18720001,0.177600011,0.758400023,0.139200002,0.547200024,0.417600006,0.153600007,0.566400051,0.53760004,0.172800004,0.290322572,0.322580636,0.387096763,0.483870953,0.290322572,0.290322572,0.387096763,0.258064508,0.290322572,0.290322572,0.322580636,0.290322572,0.354838699,0.322580636,116.4285714,0.37508573,0.32718893,40
99,108,113,111,127,110,108,124,100,121,88,128,128,102,819,539,541,887,904,486,1551,762,850,812,655,464,727,720,431,428,776,777,376,1443,638,750,691,567,336,599,0.182400003,0.110400006,0.552000046,0.158400014,0.393600017,0.408000022,0.412800014,0.561600029,0.571200013,0.302400023,0.566400051,0.148800001,0.432000011,0.657600045,0.387096763,0.258064508,0.322580636,0.290322572,0.290322572,0.290322572,0.258064508,0.354838699,0.322580636,0.483870953,0.419354826,0.354838699,0.225806445,0.419354826,111.9285714,0.389828593,0.334101373,40
149,109,110,101,116,139,110,136,139,120,102,146,156,110,884,514,1068,1281,734,500,1884,1208,755,579,641,427,1386,735,405,958,1180,618,361,1774,1072,616,459,539,281,1230,0.18720001,0.614400029,0.412800014,0.144000009,0.148800001,0.163200006,0.571200013,0.523200035,0.153600007,0.470400035,0.465600014,0.206400007,0.53760004,0.235200018,0.387096763,0.290322572,0.290322572,0.225806445,0.258064508,0.290322572,0.419354826,0.354838699,0.322580636,0.290322572,0.258064508,0.354838699,0.258064508,0.387096763,124.5,0.34525716,0.313364046,40
139,135,129,127,133,92,118,98,101,118,117,108,138,105,1298,486,481,456,706,430,562,577,670,505,611,382,511,1159,351,352,329,573,338,444,479,569,387,494,274,373,0.532800019,0.504000008,0.600000024,0.192000002,0.53760004,0.552000046,0.144000009,0.163200006,0.18720001,0.206400007,0.393600017,0.460800022,0.278400004,0.201600015,0.258064508,0.322580636,0.290322572,0.354838699,0.322580636,0.419354826,0.258064508,0.290322572,0.354838699,0.290322572,0.258064508,0.419354826,0.387096763,0.387096763,118.4285714,0.353828588,0.329493078,40
125,107,103,89,91,121,82,89,75,111,91,155,111,89,552,458,450,376,580,418,462,650,722,514,575,622,815,427,351,347,287,489,297,380,561,647,403,484,467,704,0.849600017,0.139200002,0.441600025,0.571200013,0.182400003,0.182400003,0.624000013,0.182400003,0.18720001,0.172800004,0.504000008,0.206400007,0.489600033,0.153600007,0.483870953,0.258064508,0.387096763,0.419354826,0.354838699,0.354838699,0.419354826,0.387096763,0.387096763,0.258064508,0.354838699,0.354838699,0.258064508,0.322580636,102.7857143,0.349028582,0.357142846,40
100,122,105,95,109,120,99,98,100,119,160,137,123,97,593,499,576,1139,678,425,513,499,1234,685,1490,471,488,493,377,471,1044,569,305,414,401,1134,566,1330,334,365,0.393600017,0.129600003,0.446400017,0.873600066,0.667200029,0.566400051,0.768000007,0.206400007,0.172800004,0.571200013,0.163200006,0.561600029,0.316800028,0.18720001,0.322580636,0.225806445,0.354838699,0.419354826,0.419354826,0.354838699,0.387096763,0.354838699,0.322580636,0.354838699,0.290322572,0.322580636,0.290322572,0.354838699,113.1428571,0.430285735,0.341013815,40
128,110,82,83,108,101,106,115,136,101,121,143,121,99,1077,515,548,767,805,493,1723,686,741,862,771,471,696,949,405,466,684,697,392,1617,571,605,761,650,328,575,0.177600011,0.211200014,0.552000046,0.360000014,0.412800014,0.595200002,0.302400023,0.192000002,0.192000002,0.758400023,0.422400028,0.561600029,0.628800035,0.398400009,0.387096763,0.45161289,0.290322572,0.290322572,0.290322572,0.354838699,0.483870953,0.387096763,0.354838699,0.419354826,0.258064508,0.290322572,0.387096763,0.322580636,111,0.411771446,0.354838699,40
135,110,158,110,108,97,116,107,92,85,110,136,141,119,742,477,586,988,656,441,1566,1003,1265,768,691,1393,542,607,367,428,878,548,344,1450,896,1173,683,581,1257,401,0.18720001,0.177600011,0.201600015,0.753600061,0.686400056,0.182400003,0.50880003,0.18720001,0.177600011,0.556800008,0.192000002,0.580800056,0.158400014,0.69600004,0.387096763,0.354838699,0.322580636,0.387096763,0.322580636,0.322580636,0.387096763,0.322580636,0.322580636,0.290322572,0.322580636,0.387096763,0.258064508,0.419354826,116,0.37474288,0.343317962,40
226,145,252,127,203,144,137,127,115,154,103,137,154,121,1042,559,807,508,846,521,596,652,1397,674,615,381,505,816,414,555,381,643,377,459,525,1282,520,512,244,351,0.153600007,0.734400034,0.168000013,0.792000055,0.177600011,0.600000024,0.619200051,0.480000019,0.513600051,0.441600025,0.206400007,0.158400014,0.148800001,0.59040004,0.290322572,0.354838699,0.290322572,0.645161271,0.290322572,0.225806445,0.322580636,0.290322572,0.258064508,0.258064508,0.354838699,0.322580636,0.290322572,0.354838699,153.2142857,0.413142882,0.324884783,40
133,107,160,135,117,127,127,87,144,137,111,137,180,152,563,526,663,1519,801,447,809,954,1074,730,1385,689,883,430,419,503,1384,684,320,682,867,930,593,1274,552,703,0.470400035,0.547200024,0.758400023,0.768000007,0.470400035,0.436800033,0.499200016,0.576000035,0.139200002,0.484800011,0.552000046,0.144000009,0.139200002,0.518400013,0.322580636,0.290322572,0.516129017,0.419354826,0.354838699,0.290322572,0.290322572,0.290322572,0.258064508,0.290322572,0.290322572,0.290322572,0.258064508,0.258064508,132.4285714,0.464571449,0.315668193,40
158,115,166,112,108,118,132,98,122,133,123,177,167,124,677,552,2001,1432,917,492,1544,621,1033,923,1704,451,608,519,437,1835,1320,809,374,1412,523,911,790,1581,274,441,0.168000013,0.648000002,0.571200013,0.657600045,0.168000013,0.475200027,0.45600003,0.192000002,0.518400013,0.609600008,0.710400045,0.566400051,0.13440001,0.225600004,0.322580636,0.290322572,0.354838699,0.322580636,0.290322572,0.354838699,0.322580636,0.322580636,0.322580636,0.322580636,0.354838699,0.322580636,0.258064508,0.354838699,132.3571429,0.435771448,0.322580636,40
118,100,120,104,118,119,134,110,98,111,97,144,104,111,653,496,480,411,745,431,831,879,694,679,711,1750,578,535,396,360,307,627,312,697,769,596,568,614,1606,474,0.379200011,0.13440001,0.254400015,0.504000008,0.552000046,0.158400014,0.705600023,0.177600011,0.652800024,0.489600033,0.417600006,0.388800025,0.806400061,0.734400034,0.193548381,0.258064508,0.419354826,0.354838699,0.354838699,0.258064508,0.419354826,0.290322572,0.354838699,0.322580636,0.322580636,0.290322572,0.612903237,0.419354826,113.4285714,0.45394288,0.347926259,40
119,143,112,95,161,127,99,115,132,120,118,137,136,110,2681,535,493,991,1001,476,1092,1147,946,1121,741,849,747,2562,392,381,896,840,349,993,1032,814,1001,623,712,611,0.422400028,0.571200013,0.527999997,0.302400023,0.230400011,0.624000013,0.177600011,0.182400003,0.446400017,0.182400003,0.672000051,0.624000013,0.172800004,0.211200014,0.322580636,0.354838699,0.354838699,0.516129017,0.354838699,0.290322572,0.322580636,0.354838699,0.322580636,0.290322572,0.387096763,0.387096763,0.322580636,0.419354826,123.1428571,0.381942871,0.357142846,40
139,109,135,102,128,91,97,99,116,119,115,139,130,91,779,460,579,1191,745,439,1382,612,1093,1934,729,421,510,640,351,444,1089,617,348,1285,513,977,1815,614,282,380,0.369600028,0.59040004,0.595200002,0.263999999,0.648000002,0.158400014,0.667200029,0.177600011,0.177600011,0.254400015,0.633600056,0.168000013,0.168000013,0.566400051,0.322580636,0.322580636,0.419354826,0.45161289,0.354838699,0.290322572,0.322580636,0.354838699,0.290322572,0.354838699,0.387096763,0.322580636,0.322580636,0.387096763,115,0.388457163,0.350230404,40
142,109,119,104,117,100,116,106,113,119,115,147,150,136,738,453,506,916,781,450,1007,619,1116,672,709,711,894,596,344,387,812,664,350,891,513,1003,553,594,564,744,0.182400003,0.45600003,0.580800056,0.566400051,0.177600011,0.619200051,0.436800033,0.201600015,0.192000002,0.571200013,0.64320004,0.206400007,0.412800014,0.897600055,0.387096763,0.290322572,0.290322572,0.290322572,0.290322572,0.354838699,0.290322572,0.322580636,0.354838699,0.354838699,0.387096763,0.419354826,0.322580636,0.580645144,120.9285714,0.43885717,0.352534552,40
120,139,129,110,130,128,125,155,110,142,118,144,153,100,2109,547,579,850,855,1651,784,1605,805,670,601,443,606,1989,408,450,740,725,1523,659,1450,695,528,483,299,453,0.648000002,0.129600003,0.235200018,0.393600017,0.192000002,0.609600008,0.614400029,0.547200024,0.624000013,0.201600015,0.729600012,0.211200014,0.580800056,0.600000024,0.354838699,0.225806445,0.322580636,0.258064508,0.322580636,0.258064508,0.483870953,0.322580636,0.387096763,0.290322572,0.354838699,0.419354826,0.387096763,0.354838699,128.7857143,0.451200017,0.338709667,40
117,130,140,119,134,129,140,125,119,126,101,143,147,100,674,908,852,853,1045,802,745,710,1084,599,841,682,587,557,778,712,734,911,673,605,585,965,473,740,539,440,0.609600008,0.340800017,0.604800045,0.441600025,0.527999997,0.614400029,0.235200018,0.566400051,0.177600011,0.638400018,0.552000046,0.50880003,0.148800001,0.585600019,0.322580636,0.225806445,0.387096763,0.322580636,0.290322572,0.290322572,0.322580636,0.354838699,0.322580636,0.419354826,0.322580636,0.322580636,0.290322572,0.354838699,126.4285714,0.468000022,0.324884783,40
111,92,103,87,114,110,88,125,117,131,92,121,148,116,576,423,491,475,1317,696,550,795,583,579,613,359,584,465,331,388,388,1203,586,462,670,466,448,521,238,436,0.513600051,0.148800001,0.302400023,0.667200029,0.220800012,0.177600011,0.460800022,0.153600007,0.163200006,0.40320003,0.158400014,0.206400007,0.451200008,0.792000055,0.387096763,0.290322572,0.419354826,0.322580636,0.387096763,0.354838699,0.322580636,0.290322572,0.322580636,0.225806445,0.258064508,0.419354826,0.290322572,0.419354826,111.0714286,0.344228591,0.33640552,40
123,114,104,112,118,135,117,124,92,110,100,136,121,74,604,462,497,515,613,416,515,880,885,515,781,418,464,481,348,393,403,495,281,398,756,793,405,681,282,343,0.710400045,0.59040004,0.302400023,0.676800013,0.744000018,0.604800045,0.720000029,0.600000024,0.182400003,0.196800008,0.50880003,0.177600011,0.542400002,0.225600004,0.354838699,0.354838699,0.548387051,0.45161289,0.419354826,0.387096763,0.45161289,0.387096763,0.354838699,0.290322572,0.354838699,0.322580636,0.290322572,0.419354826,112.8571429,0.484457164,0.384792613,40
144,102,110,102,165,110,119,126,91,108,101,138,199,112,1190,461,1172,815,930,508,536,1068,1038,745,1462,2174,1147,1046,359,1062,713,765,398,417,942,947,637,1361,2036,948,0.211200014,0.691200018,0.518400013,0.148800001,0.672000051,0.638400018,0.163200006,0.527999997,0.45600003,0.196800008,0.168000013,0.547200024,0.527999997,0.18720001,0.387096763,0.354838699,0.322580636,0.290322572,0.354838699,0.322580636,0.290322572,0.354838699,0.322580636,0.322580636,0.322580636,0.354838699,0.258064508,0.322580636,123.3571429,0.403885729,0.32718893,40
133,110,101,117,127,117,130,108,106,113,112,137,110,98,576,434,480,507,700,505,497,797,591,535,556,410,469,443,324,379,390,573,388,367,689,485,422,444,273,359,0.499200016,0.648000002,0.864000022,0.302400023,0.475200027,0.585600019,0.153600007,0.172800004,0.436800033,0.547200024,0.158400014,0.441600025,0.192000002,0.681600034,0.258064508,0.290322572,0.419354826,0.483870953,0.419354826,0.290322572,0.225806445,0.290322572,0.322580636,0.290322572,0.290322572,0.322580636,0.322580636,0.387096763,115.6428571,0.439885732,0.329493078,40
135,98,112,110,110,92,111,123,98,172,121,128,109,103,1381,486,493,561,693,454,1416,755,613,576,799,430,1070,1246,388,381,451,583,362,1305,632,515,404,678,302,961,0.158400014,0.148800001,0.172800004,0.244800016,0.182400003,0.192000002,0.465600014,0.196800008,0.470400035,0.614400029,0.720000029,0.192000002,0.302400023,0.249600008,0.322580636,0.258064508,0.258064508,0.354838699,0.322580636,0.354838699,0.387096763,0.387096763,0.322580636,0.387096763,0.516129017,0.387096763,0.387096763,0.387096763,115.8571429,0.307885728,0.359446994,40
146,119,110,107,125,110,100,145,124,156,118,143,137,96,706,509,509,980,748,490,1435,673,576,762,692,482,628,560,390,399,873,623,380,1335,528,452,606,574,339,491,0.139200002,0.552000046,0.302400023,0.230400011,0.211200014,0.168000013,0.192000002,0.196800008,0.59040004,0.225600004,0.768000007,0.364800006,0.216000006,0.504000008,0.258064508,0.290322572,0.516129017,0.354838699,0.322580636,0.290322572,0.354838699,0.354838699,0.322580636,0.483870953,0.548387051,0.354838699,0.354838699,0.354838699,124,0.332914299,0.368663581,40
119,149,128,117,118,113,118,88,116,91,90,137,146,91,1640,492,616,568,927,587,604,1272,721,690,692,850,582,1521,343,488,451,809,474,486,1184,605,599,602,713,436,0.144000009,0.364800006,0.436800033,0.172800004,0.177600011,0.158400014,0.302400023,0.547200024,0.45600003,0.196800008,0.345600009,0.163200006,0.662400007,0.489600033,0.258064508,0.290322572,0.290322572,0.290322572,0.290322572,0.258064508,0.483870953,0.354838699,0.419354826,0.322580636,0.225806445,0.290322572,0.354838699,0.354838699,115.7857143,0.329828587,0.320276488,40
100,98,103,92,122,120,100,117,105,144,91,124,126,80,1737,462,586,605,737,437,532,942,674,609,555,370,724,1637,364,483,513,615,317,432,825,569,465,464,246,598,0.201600015,0.278400004,0.168000013,0.230400011,0.451200008,0.177600011,0.580800056,0.172800004,0.585600019,0.182400003,0.148800001,0.451200008,0.547200024,0.37440002,0.45161289,0.354838699,0.290322572,0.419354826,0.322580636,0.322580636,0.419354826,0.290322572,0.354838699,0.290322572,0.258064508,0.387096763,0.258064508,0.258064508,108.7142857,0.325028586,0.334101373,40
111,100,102,108,109,101,135,114,110,108,120,151,118,110,546,498,506,545,700,1593,1741,876,721,607,619,481,1016,435,398,404,437,591,1492,1606,762,611,499,499,330,898,0.681600034,0.206400007,0.220800012,0.172800004,0.182400003,0.168000013,0.216000006,0.158400014,0.168000013,0.225600004,0.24000001,0.624000013,0.53760004,0.59040004,0.45161289,0.354838699,0.387096763,0.290322572,0.354838699,0.322580636,0.387096763,0.290322572,0.322580636,0.387096763,0.419354826,0.387096763,0.387096763,0.290322572,114.0714286,0.313714301,0.359446994,40
130,167,102,112,124,111,132,122,120,101,91,119,137,114,890,659,640,576,726,591,526,787,1078,736,711,363,694,760,492,538,464,602,480,394,665,958,635,620,244,557,0.148800001,0.451200008,0.585600019,0.628800035,0.69600004,0.53760004,0.163200006,0.542400002,0.580800056,0.196800008,0.379200011,0.355200022,0.172800004,0.24000001,0.290322572,0.290322572,0.419354826,0.45161289,0.387096763,0.290322572,0.290322572,0.290322572,0.354838699,0.322580636,0.258064508,0.290322572,0.290322572,0.419354826,120.1428571,0.405600019,0.331797225,40
129,118,122,102,134,122,108,106,98,138,109,126,128,101,659,523,576,941,739,441,563,636,915,969,697,426,707,530,405,454,839,605,319,455,530,817,831,588,300,579,0.600000024,0.532800019,0.585600019,0.561600029,0.580800056,0.566400051,0.739200056,0.158400014,0.499200016,0.177600011,0.604800045,0.489600033,0.542400002,0.230400011,0.290322572,0.290322572,0.322580636,0.354838699,0.387096763,0.354838699,0.419354826,0.290322572,0.322580636,0.322580636,0.290322572,0.354838699,0.225806445,0.354838699,117.2142857,0.490628599,0.32718893,40
118,131,111,105,108,104,107,93,119,131,93,120,112,90,599,545,523,644,789,433,605,677,673,548,547,376,461,481,414,412,539,681,329,498,584,554,417,454,256,349,0.148800001,0.307200015,0.600000024,0.18720001,0.580800056,0.552000046,0.244800016,0.177600011,0.196800008,0.302400023,0.796800017,0.192000002,0.576000035,0.69600004,0.322580636,0.258064508,0.354838699,0.322580636,0.290322572,0.290322572,0.45161289,0.290322572,0.354838699,0.354838699,0.806451559,0.290322572,0.387096763,0.322580636,110.1428571,0.397028593,0.364055287,40
109,91,102,93,105,112,98,97,113,112,98,134,101,80,510,455,509,764,627,447,456,967,1226,601,607,1043,618,401,364,407,671,522,335,358,870,1113,489,509,909,517,0.513600051,0.148800001,0.360000014,0.50880003,0.182400003,0.172800004,0.566400051,0.436800033,0.172800004,0.172800004,0.177600011,0.196800008,0.436800033,0.201600015,0.354838699,0.290322572,0.258064508,0.290322572,0.290322572,0.290322572,0.354838699,0.322580636,0.322580636,0.290322572,0.354838699,0.322580636,0.387096763,0.354838699,103.2142857,0.30342859,0.320276488,40
203,123,131,135,144,164,143,145,119,157,94,148,157,132,811,512,579,466,947,724,955,709,604,640,660,409,575,608,389,448,331,803,560,812,564,485,483,566,261,418,0.139200002,0.705600023,0.273600012,0.576000035,0.427200019,0.172800004,0.532800019,0.422400028,0.494400024,0.427200019,0.532800019,0.206400007,0.624000013,0.720000029,0.290322572,0.419354826,0.387096763,0.322580636,0.290322572,0.354838699,0.290322572,0.322580636,0.258064508,0.322580636,0.387096763,0.387096763,0.290322572,0.354838699,142.5,0.446742875,0.334101373,40
140,109,154,103,129,140,128,120,120,147,99,148,157,127,655,526,629,489,1002,639,613,698,1189,691,702,465,718,515,417,475,386,873,499,485,578,1069,544,603,317,561,0.129600003,0.489600033,0.177600011,0.532800019,0.710400045,0.18720001,0.148800001,0.158400014,0.163200006,0.120000005,0.129600003,0.18720001,0.26880002,0.907200038,0.258064508,0.225806445,0.290322572,0.258064508,0.516129017,0.290322572,0.225806445,0.354838699,0.322580636,0.225806445,0.258064508,0.322580636,0.548387051,0.548387051,130.0714286,0.30788573,0.331797221,40
